59.6534, 19.4794, 59.4333, 123.844, 20.1527, 20.3283,
0.223625, 0.44025, 0.226958, 0.6055, 0.238542, 0.246958,
61.2489, 19.5019, 59.7889, 120.17, 20.5646, 20.3916,
0.223042, 0.44225, 0.226083, 0.605042, 0.254584, 0.254833,
59.3207, 19.5865, 58.9439, 119.074, 20.348, 20.3822,
0.217125, 0.441, 0.222541, 0.607875, 0.238834, 0.244666,
58.6444, 19.4877, 58.3355, 119.539, 20.8064, 21.4052,
0.2145, 0.433459, 0.210417, 0.594708, 0.226292, 0.234625,
58.6736, 18.9785, 57.7522, 123.162, 20.3483, 20.7463,
0.218708, 0.42925, 0.216083, 0.603958, 0.239708, 0.241166,
59.4326, 18.9268, 58.5758, 119.14, 20.7572, 20.5685,
0.213084, 0.435916, 0.212375, 0.602584, 0.226708, 0.227167,
58.9935, 19.4165, 58.9408, 118.767, 20.2737, 20.3313,
0.197375, 0.427125, 0.209542, 0.597458, 0.227708, 0.226209,
58.8987, 18.9307, 57.873, 119.646, 20.5218, 20.3376,
0.22275, 0.442292, 0.223167, 0.602791, 0.243667, 0.238209,
58.8213, 18.9539, 57.8429, 122.198, 20.1411, 20.1016,
0.211666, 0.434792, 0.210667, 0.592917, 0.221959, 0.22475,
59.171, 18.8296, 58.4496, 121.25, 20.15, 20.1902,
0.228167, 0.431625, 0.219, 0.598958, 0.243375, 0.2425,
59.4336, 18.9625, 57.8417, 118.206, 20.8842, 20.8543,
0.200417, 0.428334, 0.203042, 0.593458, 0.220959, 0.218917,
59.076, 19.062, 58.2441, 123.174, 20.4439, 20.3526,
0.206167, 0.434, 0.208125, 0.597833, 0.225417, 0.22075,
58.6823, 18.984, 57.7844, 118.967, 20.3282, 20.3145,
0.215458, 0.42725, 0.208625, 0.598625, 0.228042, 0.230625,
59.324, 19.1678, 58.4187, 119.289, 20.2417, 20.288,
0.203792, 0.429, 0.208084, 0.597958, 0.225375, 0.225625,
60.4837, 19.0356, 59.628, 118.906, 20.3398, 20.3347,
0.202417, 0.429625, 0.207584, 0.5965, 0.220625, 0.225625,
59.2504, 18.8833, 58.19, 123.445, 20.0976, 20.0419,
0.197209, 0.43125, 0.204917, 0.602042, 0.232375, 0.231166,
59.1425, 18.9129, 58.2405, 122.218, 20.0878, 20.5091,
0.194917, 0.427208, 0.206667, 0.603, 0.2225, 0.221875,
58.7464, 18.9896, 57.8136, 118.262, 20.2206, 20.4567,
0.202, 0.431875, 0.20675, 0.614708, 0.226875, 0.226125,
58.8298, 19.378, 58.9605, 119.061, 20.2494, 20.3351,
0.197125, 0.428625, 0.20425, 0.597166, 0.220167, 0.226666,
58.8134, 19.0293, 57.9089, 122.468, 20.2491, 20.2027,
0.2015, 0.431167, 0.2145, 0.619958, 0.224542, 0.222375,
59.3997, 19.1099, 58.7914, 124.074, 20.1328, 20.42,
0.199666, 0.424375, 0.206375, 0.61125, 0.228542, 0.251583,
59.6874, 19.2772, 59.2267, 123.711, 20.703, 20.7871,
0.221917, 0.46775, 0.218875, 0.59175, 0.224541, 0.229708,
59.4697, 19.1617, 58.976, 120.972, 20.8414, 20.9596,
0.203916, 0.434625, 0.203125, 0.595084, 0.221416, 0.221792,
60.1073, 19.654, 59.5865, 122.452, 20.1216, 20.2099,
0.231083, 0.451042, 0.223541, 0.653417, 0.252083, 0.262,
59.3242, 19.0033, 58.5348, 126.114, 20.8657, 20.8317,
0.227458, 0.431625, 0.224958, 0.596833, 0.244, 0.2445,
59.1691, 19.4772, 58.6853, 121.008, 20.3514, 20.3779,
0.205292, 0.437625, 0.207834, 0.599833, 0.220625, 0.221791,
59.1047, 18.9919, 58.3464, 123.937, 20.418, 20.1852,
0.214459, 0.429, 0.214375, 0.612083, 0.235083, 0.242334,
58.8298, 19.2855, 57.9476, 123.39, 21.0087, 20.7821,
0.201791, 0.433042, 0.210375, 0.605833, 0.223459, 0.224042,
58.675, 18.987, 57.8913, 120.855, 20.6379, 20.4104,
0.208709, 0.427625, 0.204209, 0.607416, 0.219209, 0.229417,
59.2285, 19.301, 58.9508, 120.439, 20.6089, 20.5948,
0.207209, 0.433334, 0.206625, 0.610042, 0.220208, 0.224708,
58.709, 19.1494, 58.1311, 124.451, 20.8109, 20.9275,
0.20125, 0.429583, 0.209875, 0.602541, 0.227542, 0.226625,
59.2848, 19.5405, 59.229, 118.585, 20.4003, 20.3608,
0.22175, 0.447167, 0.237167, 0.616584, 0.244875, 0.249625,
59.3343, 18.9027, 58.3994, 118.445, 20.4982, 20.6265,
0.206708, 0.428042, 0.208667, 0.599375, 0.2245, 0.222875,
59.0807, 19.2526, 58.8228, 119.556, 20.7479, 20.401,
0.20825, 0.432958, 0.21375, 0.6235, 0.22725, 0.230167,
59.326, 18.9745, 58.9607, 118.547, 20.4181, 20.6032,
0.196208, 0.424916, 0.204959, 0.597958, 0.228834, 0.218208,
58.7016, 19.681, 58.531, 119.846, 21.1333, 20.9818,
0.199416, 0.426625, 0.204541, 0.596584, 0.220959, 0.223959,
59.5285, 18.9696, 58.8674, 121.419, 20.8775, 20.919,
0.207625, 0.43575, 0.206333, 0.608042, 0.219834, 0.226167,
59.4784, 19.2918, 58.8952, 122.518, 20.6548, 20.2595,
0.222917, 0.436292, 0.219208, 0.597709, 0.24225, 0.277833,
59.1709, 19.5738, 59.2144, 119.417, 20.3354, 20.7294,
0.205459, 0.445959, 0.2085, 0.59575, 0.225125, 0.223583,
58.9703, 18.9268, 57.7897, 119.037, 20.687, 20.4242,
0.200625, 0.427417, 0.205875, 0.612708, 0.225, 0.224292,
59.2121, 19.4749, 59.4147, 119.158, 20.7715, 20.31,
0.204625, 0.425875, 0.20775, 0.597833, 0.22, 0.224167,
58.8775, 18.957, 57.7987, 123.016, 20.058, 19.9703,
0.218041, 0.443167, 0.213916, 0.617708, 0.227375, 0.224959,
59.1018, 18.769, 58.9819, 117.772, 20.2598, 20.3188,
0.220708, 0.439042, 0.219834, 0.604666, 0.240083, 0.239834,
